,i,j,k,method,bs,r,sample,p,event,count
133,100,10,52428,tiled,100000,0.3007882518043099,1,CFG_LL_TLB,dTLB-load-misses,34126291
134,100,10,52428,tiled,100000,0.3007882518043099,1,CFG_LL_TLB,page-faults,0
135,100,10,52428,tiled,100000,0.3007882518043099,1,CFG_LL_TLB,task-clock,2548573405
136,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,L1-dcache-loads,2673822710
137,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,cache-misses,26529194
138,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,cache-references,45905615
139,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,context-switches,0
140,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,cpu-migrations,0
141,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,dTLB-load-misses,11100590
142,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,page-faults,0
143,100,10,52428,tiled,100000,0.004489251258218608,1,CFG_LL_TLB,task-clock,2107589575
144,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,L1-dcache-loads,2673661855
145,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,cache-misses,29409889
146,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,cache-references,62028843
147,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,context-switches,0
148,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,cpu-migrations,0
149,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,dTLB-load-misses,17989994
150,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,page-faults,0
151,100,10,52428,tiled,100000,0.06700187503509587,1,CFG_LL_TLB,task-clock,2189955296
152,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,L1-dcache-loads,2673766955
153,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,cache-misses,25769921
154,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,cache-references,44663615
155,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,context-switches,0
156,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,cpu-migrations,0
157,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,dTLB-load-misses,11654725
158,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,page-faults,0
159,100,10,52428,tiled,100000,0.008185467307069028,0,CFG_LL_TLB,task-clock,2102000621
160,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,L1-dcache-loads,2673799549
161,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,cache-misses,25818167
162,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,cache-references,44940870
163,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,context-switches,0
164,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,cpu-migrations,0
165,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,dTLB-load-misses,12055152
166,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,page-faults,0
167,100,10,52428,tiled,100000,0.011052951411260215,1,CFG_LL_TLB,task-clock,2095428472
168,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,L1-dcache-loads,2673826681
169,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,cache-misses,26143174
170,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,cache-references,42581301
171,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,context-switches,0
172,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,cpu-migrations,0
173,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,dTLB-load-misses,10524793
174,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,page-faults,0
175,100,10,52428,tiled,100000,0.001,0,CFG_LL_TLB,task-clock,2104922416
176,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,L1-dcache-loads,2673786761
177,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,cache-misses,25789573
178,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,cache-references,44011460
179,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,context-switches,0
180,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,cpu-migrations,0
181,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,dTLB-load-misses,10916153
182,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,page-faults,0
183,100,10,52428,tiled,100000,0.0033245979322709418,1,CFG_LL_TLB,task-clock,2094487259
184,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,L1-dcache-loads,2673826036
185,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,cache-misses,51719202
186,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,cache-references,90246152
187,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,context-switches,0
188,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,cpu-migrations,0
189,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,dTLB-load-misses,49214247
190,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,page-faults,0
191,100,10,52428,tiled,100000,0.7405684692262434,1,CFG_LL_TLB,task-clock,2657776139
192,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,L1-dcache-loads,2673702822
193,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,cache-misses,26675638
194,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,cache-references,49062468
195,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,context-switches,0
196,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,cpu-migrations,0
197,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,dTLB-load-misses,13226454
198,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,page-faults,0
199,100,10,52428,tiled,100000,0.02015337685941733,0,CFG_LL_TLB,task-clock,2121820629
200,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,L1-dcache-loads,2673632062
201,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,cache-misses,37541302
202,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,cache-references,78482057
203,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,context-switches,0
204,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,cpu-migrations,0
205,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,dTLB-load-misses,25804812
206,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,page-faults,0
207,100,10,52428,tiled,100000,0.16496480740980207,1,CFG_LL_TLB,task-clock,2392927451
208,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,L1-dcache-loads,2673763422
209,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,cache-misses,25604872
210,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,cache-references,43094572
211,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,context-switches,0
212,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,cpu-migrations,0
213,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,dTLB-load-misses,10916142
214,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,page-faults,0
215,100,10,52428,tiled,100000,0.0033245979322709418,0,CFG_LL_TLB,task-clock,2099305139
216,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,L1-dcache-loads,2673822103
217,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,cache-misses,50880922
218,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,cache-references,89256481
219,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,context-switches,0
220,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,cpu-migrations,0
221,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,dTLB-load-misses,44544433
222,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,page-faults,0
223,100,10,52428,tiled,100000,0.5484416576121015,1,CFG_LL_TLB,task-clock,2646357180
224,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,L1-dcache-loads,2673809938
225,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,cache-misses,40849120
226,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,cache-references,80947400
227,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,context-switches,0
228,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,cpu-migrations,0
229,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,dTLB-load-misses,29621154
230,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,page-faults,0
231,100,10,52428,tiled,100000,0.22275429519995563,0,CFG_LL_TLB,task-clock,2448673613
232,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,L1-dcache-loads,2673776449
233,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,cache-misses,25877821
234,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,cache-references,44123164
235,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,context-switches,0
236,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,cpu-migrations,0
237,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,dTLB-load-misses,11103689
238,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,page-faults,0
239,100,10,52428,tiled,100000,0.004489251258218608,0,CFG_LL_TLB,task-clock,2092263791
240,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,L1-dcache-loads,2673681876
241,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,cache-misses,27887244
242,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,cache-references,56969142
243,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,context-switches,0
244,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,cpu-migrations,0
245,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,dTLB-load-misses,16358068
246,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,page-faults,0
247,100,10,52428,tiled,100000,0.04961947603002903,0,CFG_LL_TLB,task-clock,2194906731
248,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,L1-dcache-loads,2673575908
249,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,cache-misses,33639200
250,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,cache-references,71775962
251,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,context-switches,0
252,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,cpu-migrations,0
253,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,dTLB-load-misses,22666845
254,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,page-faults,0
255,100,10,52428,tiled,100000,0.12216773489967918,0,CFG_LL_TLB,task-clock,2311539844
256,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,L1-dcache-loads,2673760646
257,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,cache-misses,27839721
258,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,cache-references,50795612
259,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,context-switches,0
260,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,cpu-migrations,0
261,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,dTLB-load-misses,13223564
262,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,page-faults,0
263,100,10,52428,tiled,100000,0.02015337685941733,1,CFG_LL_TLB,task-clock,2137827803
264,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,L1-dcache-loads,2673781126
265,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,cache-misses,50369658
266,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,cache-references,88627287
267,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,context-switches,0
268,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,cpu-migrations,0
269,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,dTLB-load-misses,44575246
270,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,page-faults,0
271,100,10,52428,tiled,100000,0.5484416576121015,0,CFG_LL_TLB,task-clock,2630494776
272,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,L1-dcache-loads,2673775768
273,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,cache-misses,26042799
274,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,cache-references,42904899
275,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,context-switches,0
276,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,cpu-migrations,0
277,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,dTLB-load-misses,10529395
278,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,page-faults,0
279,100,10,52428,tiled,100000,0.001,1,CFG_LL_TLB,task-clock,2099660012
280,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,L1-dcache-loads,2673784899
281,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,cache-misses,27839739
282,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,cache-references,52733301
283,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,context-switches,0
284,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,cpu-migrations,0
285,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,dTLB-load-misses,14028395
286,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,page-faults,0
287,100,10,52428,tiled,100000,0.027213387683753074,1,CFG_LL_TLB,task-clock,2152244894
288,100,10,52428,tiled,100000,0.09047357242349298,0,CFG_LL_TLB,L1-dcache-loads,2673727597
289,100,10,52428,tiled,100000,0.09047357242349298,0,CFG_LL_TLB,cache-misses,31523626
